"","id","age","partner","community","canrepro","cid","fid","justMarried","sex","t1","t2","t3","t4"
"587",587,1,-1,2,0,-1,223,0,0,0,0,0,0
"588",588,1,-1,1,0,-1,225,0,1,0,0,0,0
"589",589,1,-1,2,0,-1,218,0,0,0,0,0,0
"590",590,1,-1,1,0,-1,220,0,0,0,0,0,0
"591",591,0,-1,1,0,-1,110,0,1,0,0,0,0
"592",592,0,-1,2,0,-1,119,0,0,0,0,0,0
"593",593,0,-1,1,0,-1,115,0,1,0,0,0,0
"594",594,0,-1,3,0,-1,196,0,0,0,0,0,0
"595",595,0,-1,4,0,-1,177,0,0,0,0,0,0
"596",596,0,-1,4,0,-1,222,0,1,0,0,0,0
"597",597,0,-1,2,0,-1,150,0,0,0,0,0,0
"598",598,0,-1,3,0,-1,175,0,0,0,0,0,0
"599",599,0,-1,2,0,-1,185,0,1,0,0,0,0
"600",600,0,-1,4,0,-1,197,0,1,0,0,0,0
"601",601,0,-1,3,0,-1,204,0,1,0,0,0,0
"602",602,0,-1,2,0,-1,223,0,0,0,0,0,0
"603",603,0,-1,1,0,-1,219,0,1,0,0,0,0
"604",604,0,-1,2,0,-1,215,0,0,0,0,0,0
"605",605,0,-1,1,0,-1,221,0,0,0,0,0,0
"606",606,0,-1,1,0,-1,220,0,1,0,0,0,0
"607",607,0,-1,3,0,-1,226,0,0,0,0,0,0
