"","id","age","partner","community","canrepro","cid","fid","justMarried","sex","t1","t2","t3","t4"
"535",535,3,-1,1,0,-1,192,0,0,0,1,0,0
"536",536,3,-1,1,0,-1,223,0,1,0,1,0,0
"537",537,3,-1,4,0,-1,218,0,0,0,1,0,1
"538",538,3,-1,1,0,-1,221,0,1,0,1,0,0
"539",539,2,-1,3,0,-1,90,0,1,0,0,1,0
"540",540,2,-1,4,0,-1,106,0,1,0,1,0,1
"541",541,2,-1,3,0,-1,171,0,1,0,1,1,0
"542",542,2,-1,3,0,-1,119,0,0,0,1,1,0
"543",543,2,-1,1,0,-1,142,0,0,0,1,0,0
"544",544,2,-1,1,0,-1,160,0,0,0,0,0,0
"545",545,2,-1,1,0,-1,197,0,0,0,0,0,0
"546",546,2,-1,4,0,-1,166,0,0,0,0,0,1
"547",547,2,-1,4,0,-1,168,0,0,0,0,0,1
"548",548,2,-1,3,0,-1,226,0,0,0,1,1,0
"549",549,2,-1,4,0,-1,172,0,0,0,1,0,1
"550",550,2,-1,4,0,-1,181,0,1,0,1,0,1
"551",551,2,-1,2,0,-1,216,0,1,0,1,0,0
"552",552,2,-1,2,0,-1,203,0,0,0,1,0,0
"553",553,2,-1,3,0,-1,213,0,0,0,1,1,0
"554",554,2,-1,1,0,-1,232,0,0,0,0,0,0
"555",555,2,-1,3,0,-1,229,0,1,0,1,1,0
"556",556,2,-1,1,0,-1,214,0,0,0,1,0,0
"557",557,2,-1,1,0,-1,224,0,1,0,1,0,0
"558",558,2,-1,1,0,-1,227,0,0,0,1,0,0
"559",559,2,-1,2,0,-1,230,0,1,0,1,0,0
"560",560,1,-1,2,0,-1,105,0,0,0,0,0,0
"561",561,1,-1,3,0,-1,130,0,0,0,1,1,0
"562",562,1,-1,2,0,-1,122,0,0,0,1,0,0
"563",563,1,-1,1,0,-1,124,0,1,0,1,0,0
"564",564,1,-1,3,0,-1,141,0,1,0,1,1,0
"565",565,1,-1,3,0,-1,158,0,0,0,0,1,0
"566",566,1,-1,3,0,-1,148,0,0,0,1,1,0
"567",567,1,-1,3,0,-1,220,0,0,0,1,1,0
"568",568,1,-1,1,0,-1,152,0,1,0,0,0,0
"569",569,1,-1,2,0,-1,161,0,1,0,1,0,0
"570",570,1,-1,2,0,-1,185,0,0,0,1,0,0
"571",571,1,-1,4,0,-1,168,0,0,0,0,0,1
"572",572,1,-1,4,0,-1,173,0,0,0,1,0,1
"573",573,1,-1,2,0,-1,175,0,1,0,0,0,0
"574",574,1,-1,4,0,-1,174,0,0,0,0,0,1
"575",575,1,-1,1,0,-1,183,0,0,0,1,0,0
"576",576,1,-1,2,0,-1,216,0,1,0,1,0,0
"577",577,1,-1,2,0,-1,203,0,0,0,1,0,0
"578",578,1,-1,2,0,-1,195,0,1,0,1,0,0
"579",579,1,-1,3,0,-1,204,0,1,0,1,1,0
"580",580,1,-1,1,0,-1,214,0,0,0,1,0,0
"581",581,1,-1,4,0,-1,219,0,0,0,1,0,1
"582",582,1,-1,2,0,-1,228,0,1,0,1,0,0
"583",583,1,-1,1,0,-1,231,0,1,0,1,0,0
"584",584,1,-1,3,0,-1,233,0,0,0,0,1,0
"585",585,0,-1,4,0,-1,106,0,0,0,1,0,1
"586",586,0,-1,2,0,-1,105,0,0,0,0,0,0
"587",587,0,-1,2,0,-1,112,0,0,0,1,0,0
"588",588,0,-1,1,0,-1,128,0,1,0,1,0,0
"589",589,0,-1,4,0,-1,138,0,1,0,0,0,1
"590",590,0,-1,1,0,-1,142,0,1,0,1,0,0
"591",591,0,-1,1,0,-1,197,0,1,0,0,0,0
"592",592,0,-1,4,0,-1,173,0,1,0,1,0,1
"593",593,0,-1,1,0,-1,207,0,1,0,1,0,0
"594",594,0,-1,1,0,-1,189,0,0,0,0,0,0
"595",595,0,-1,2,0,-1,216,0,0,0,1,0,0
"596",596,0,-1,2,0,-1,187,0,1,0,1,0,0
"597",597,0,-1,3,0,-1,193,0,0,0,0,1,0
"598",598,0,-1,2,0,-1,195,0,1,0,1,0,0
"599",599,0,-1,1,0,-1,200,0,1,0,1,0,0
"600",600,0,-1,1,0,-1,224,0,0,0,1,0,0
"601",601,0,-1,4,0,-1,219,0,0,0,1,0,1
"602",602,0,-1,1,0,-1,221,0,1,0,1,0,0
"603",603,0,-1,1,0,-1,234,0,0,0,1,0,0
